datetime,open,high,low,close,volume
2026-03-23 01:00:00,0.08876,0.0907,0.08842,0.08914,28047193
2026-03-23 02:00:00,0.08914,0.09127,0.08867,0.08942,25356207
2026-03-23 03:00:00,0.0894,0.09,0.08861,0.08909,19703215
2026-03-23 04:00:00,0.08908,0.09148,0.08872,0.09013,29004850
2026-03-23 05:00:00,0.09012,0.09193,0.08974,0.08997,53292714
2026-03-23 06:00:00,0.08997,0.09028,0.08555,0.08772,60801432
2026-03-23 07:00:00,0.08771,0.08838,0.08639,0.08786,40346959
2026-03-23 08:00:00,0.08785,0.08824,0.08721,0.08728,24532786
2026-03-23 09:00:00,0.08728,0.09231,0.0834,0.09139,131437539
2026-03-23 10:00:00,0.09139,0.09226,0.08792,0.08836,58471075
2026-03-23 11:00:00,0.08833,0.09328,0.08822,0.09304,87254380
2026-03-23 12:00:00,0.09304,0.09321,0.08959,0.09034,50350490
2026-03-23 13:00:00,0.09034,0.09386,0.08964,0.09223,74097554
2026-03-23 14:00:00,0.09224,0.09313,0.0901,0.09078,40692541
2026-03-23 15:00:00,0.09078,0.0913,0.08803,0.08953,47210287
2026-03-23 16:00:00,0.08955,0.09093,0.08742,0.0884,41317211
2026-03-23 17:00:00,0.08841,0.08949,0.0875,0.08927,28469588
2026-03-23 18:00:00,0.08927,0.0894,0.08585,0.08606,37965727
2026-03-23 19:00:00,0.08607,0.08677,0.08531,0.08553,35502426
2026-03-23 20:00:00,0.08553,0.08653,0.08475,0.08493,27308364
2026-03-23 21:00:00,0.08492,0.08492,0.08115,0.08195,62160561
2026-03-23 22:00:00,0.08194,0.08209,0.06752,0.0713,277809333
2026-03-23 23:00:00,0.07128,0.07454,0.07012,0.07164,122511713
2026-03-24 00:00:00,0.07165,0.0743,0.07122,0.07342,84516508
2026-03-24 01:00:00,0.07341,0.07362,0.07123,0.07302,62734635
2026-03-24 02:00:00,0.073,0.08326,0.07201,0.08001,161594954
2026-03-24 03:00:00,0.08002,0.08565,0.07992,0.08408,123727525
2026-03-24 04:00:00,0.08406,0.08621,0.08241,0.08484,66856207
2026-03-24 05:00:00,0.08484,0.08696,0.08293,0.08431,55558367
2026-03-24 06:00:00,0.08431,0.0875,0.08369,0.08713,48358095
2026-03-24 07:00:00,0.08714,0.08862,0.08372,0.0878,90483590
2026-03-24 08:00:00,0.0878,0.08937,0.08512,0.08558,59565001
2026-03-24 09:00:00,0.08559,0.08747,0.08453,0.08634,47311385
2026-03-24 10:00:00,0.08635,0.08808,0.08583,0.08789,39066145
2026-03-24 11:00:00,0.08789,0.08832,0.08491,0.08548,39810034
2026-03-24 12:00:00,0.08548,0.0864,0.08329,0.08418,45159157
2026-03-24 13:00:00,0.08417,0.08464,0.08223,0.08303,48756036
2026-03-24 14:00:00,0.08303,0.08436,0.08253,0.08359,42797664
2026-03-24 15:00:00,0.08361,0.08616,0.08317,0.08543,44183496
2026-03-24 16:00:00,0.08543,0.08544,0.08026,0.08093,71925036
2026-03-24 17:00:00,0.08092,0.08286,0.07883,0.07975,49701976
2026-03-24 18:00:00,0.07974,0.08044,0.07928,0.08025,28387724
2026-03-24 19:00:00,0.08023,0.08025,0.07834,0.07958,30017563
2026-03-24 20:00:00,0.07959,0.08116,0.07897,0.07984,32408498
2026-03-24 21:00:00,0.07986,0.08074,0.07922,0.07981,18746353
2026-03-24 22:00:00,0.07982,0.07982,0.0784,0.07949,24931278
2026-03-24 23:00:00,0.07949,0.08078,0.07895,0.07988,27741847
2026-03-25 00:00:00,0.07988,0.08059,0.07871,0.08004,35007281
2026-03-25 01:00:00,0.08,0.08173,0.07931,0.08005,45743796
2026-03-25 02:00:00,0.08005,0.08096,0.07962,0.08051,23057032
2026-03-25 03:00:00,0.08052,0.08167,0.07983,0.08129,25271382
2026-03-25 04:00:00,0.08129,0.08182,0.07901,0.07903,34100973
2026-03-25 05:00:00,0.07903,0.07978,0.07631,0.07822,78192078
2026-03-25 06:00:00,0.07824,0.07927,0.0772,0.07797,38652930
2026-03-25 07:00:00,0.07797,0.07835,0.07756,0.07822,23119894
2026-03-25 08:00:00,0.07823,0.07912,0.07784,0.07833,23694283
2026-03-25 09:00:00,0.07831,0.07833,0.07657,0.07771,35642535
2026-03-25 10:00:00,0.07771,0.07772,0.07479,0.07532,70005069
2026-03-25 11:00:00,0.07532,0.07564,0.07331,0.07464,58394384
2026-03-25 12:00:00,0.07464,0.07632,0.07357,0.07452,46486501
2026-03-25 13:00:00,0.07453,0.07461,0.07316,0.0743,30834151
2026-03-25 14:00:00,0.0743,0.07653,0.07373,0.07609,43108034
2026-03-25 15:00:00,0.07609,0.07622,0.07343,0.0741,43077873
2026-03-25 16:00:00,0.07409,0.07485,0.06613,0.06765,207906742
2026-03-25 17:00:00,0.06767,0.06854,0.05587,0.05668,536684545
2026-03-25 18:00:00,0.05667,0.05721,0.0505,0.05081,465281981
2026-03-25 19:00:00,0.0508,0.05424,0.04323,0.04556,1545266893
2026-03-25 20:00:00,0.04558,0.04918,0.0421,0.04519,1065452635
2026-03-25 21:00:00,0.0452,0.04779,0.04507,0.04601,257916525
2026-03-25 22:00:00,0.04601,0.05218,0.04568,0.0517,224344361
2026-03-25 23:00:00,0.05171,0.05414,0.0488,0.05093,400524088
2026-03-26 00:00:00,0.05093,0.05466,0.05053,0.05133,260148974
2026-03-26 01:00:00,0.05131,0.05268,0.04795,0.05195,259161221
2026-03-26 02:00:00,0.05199,0.05597,0.05195,0.05376,205631984
2026-03-26 03:00:00,0.05375,0.05499,0.05285,0.05356,127716380
2026-03-26 04:00:00,0.05356,0.0543,0.05117,0.05312,147850127
2026-03-26 05:00:00,0.05312,0.05804,0.05272,0.05691,227763127
